order	family	genus	species	subspecies	variety	form	id	territory:lu	territory:az	territory:ma
Apiales	Apiaceae	Daucus	crinitus {Desf.}				93	NATIVE		
Apiales	Apiaceae	Daucus	durieua {Lange}				94	NATIVE		
Apiales	Apiaceae	Daucus	muricatus {(L.) L.}				95	NATIVE	EXOTIC	
Apiales	Apiaceae	Daucus	setifolius {Desf.}				96	NATIVE		
Apiales	Apiaceae	Daucus	carota {L.}	azoricus  {Franco}			3332		ENDEMIC	
Apiales	Apiaceae	Daucus	carota {L.}	hispidus {(Arcang.) Heywood}			3333			NATIVE
Apiales	Apiaceae	Daucus	arcanus {García Martín & Silvestre}				4051	NATIVE		
Apiales	Apiaceae	Distichoselinum	tenuifolium {(Lag.) García-Martin & Silvestre}				97	NATIVE		
Apiales	Apiaceae	Elaeoselinum	foetidum {(L.) Boiss.}				98	NATIVE		
Apiales	Apiaceae	Eryngium	campestre {L.}				99	NATIVE		
Apiales	Apiaceae	Eryngium	corniculatum {Lam.}				100	NATIVE		
Apiales	Apiaceae	Eryngium	dilatatum {Lam.}				101	NATIVE		
Apiales	Apiaceae	Eryngium	duriaei {J.Gay ex Boiss.}				102	NATIVE		
Apiales	Apiaceae	Eryngium	galioides {Lam.}				103	NATIVE		
Apiales	Apiaceae	Eryngium	maritimum {L.}				104	NATIVE		
Apiales	Apiaceae	Eryngium	tenue {Lam.}				105	NATIVE		
Apiales	Apiaceae	Eryngium	viviparum {J.Gay}				106	NATIVE		
Apiales	Apiaceae	Eryngium	pandanifolium {Cham. & Schltdl.}				3102	EXOTIC		
Apiales	Apiaceae	Eryngium	aquifolium {Cav.}				4031	NATIVE		
Apiales	Apiaceae	Ferula	communis {L.}	catalaunica {(Pau ex C.Vicioso) Sánchez-Cux. & M.Bernal}			107	NATIVE		
Apiales	Apiaceae	Ferula	tingitana {L.}				108	NATIVE		
Apiales	Apiaceae	Ferulago	capillaris {(Link ex Spreng.) Cout.}				109	NATIVE		
Apiales	Apiaceae	Foeniculum	vulgare {L.}				110	NATIVE	EXOTIC	NATIVE
Apiales	Apiaceae	Heracleum	sphondylium {L.}	granatense {(Boiss.) Briq.}			111	NATIVE		
Apiales	Apiaceae	Heracleum	sphondylium {L.}	sphondylium {}			112	NATIVE		
Apiales	Apiaceae	Heracleum	sphondylium {L.}				113			
Apiales	Apiaceae	Hydrocotyle	vulgaris {L.}				114	NATIVE	NATIVE	
Apiales	Apiaceae	Hydrocotyle	bonariensis {Lam.}				3136	EXOTIC		
Apiales	Apiaceae	Kundmannia	sicula {(L.) DC.}				115	NATIVE		
Apiales	Apiaceae	Lagoecia	cuminoides {L.}				116	NATIVE		
Apiales	Apiaceae	Laserpitium	eliasii {Sennen & Pau}	thalictrifolium {(Samp.) P.Monts.}			117	NATIVE		
Apiales	Apiaceae	Laserpitium	prutenicum {L.}	dufourianum {(Rouy & E.G.Camus) Braun-Blanq.}			118	NATIVE		
Apiales	Apiaceae	Magydaris	panacifolia {(Vahl) Lange}				119	NATIVE		
Apiales	Apiaceae	Margotia	gummifera {(Desf.) Lange}				120	NATIVE		
Apiales	Apiaceae	Myrrhoides	nodosa {(L.) Cannon}				121	NATIVE		
Apiales	Apiaceae	Oenanthe	crocata {L.}				122	NATIVE		
Apiales	Apiaceae	Oenanthe	fistulosa {L.}				123	NATIVE		
Apiales	Apiaceae	Oenanthe	globulosa {L.}				124	NATIVE		
Apiales	Apiaceae	Oenanthe	lachenalii {C.C.Gmel.}				125	NATIVE		
Apiales	Apiaceae	Oenanthe	pimpinelloides {L.}				126	NATIVE		
Apiales	Apiaceae	Oenanthe	silaifolia {M.Bieb.}				127	NATIVE		
Apiales	Apiaceae	Oenanthe	divaricata {(R.Br.) Mabb.}				3338			ENDEMIC
Apiales	Apiaceae	Orlaya	daucoides {(L.) Greuter}				128	NATIVE		
Apiales	Apiaceae	Petroselinum	segetum {(L.) W.D.J.Koch}				129	NATIVE		
Apiales	Apiaceae	Peucedanum	carvifolia {Crantz ex Vill.}				130	NATIVE		
Apiales	Apiaceae	Peucedanum	gallicum {Latourr.}				131	NATIVE		
Apiales	Apiaceae	Peucedanum	lancifolium {Hoffmanns. & Link ex Lange}				132	NATIVE		
Apiales	Apiaceae	Peucedanum	officinale {L.}	officinale {}			133	NATIVE		
Apiales	Apiaceae	Peucedanum	oreoselinum {(L.) Moench}				134	NATIVE		
Apiales	Apiaceae	Peucedanum	lowei {(Coss.) Menezes}				3339			ENDEMIC
Apiales	Apiaceae	Physospermum	cornubiense {(L.) DC.}				135	NATIVE		
Apiales	Apiaceae	Pimpinella	villosa {Schousb.}				136	NATIVE	EXOTIC	
Apiales	Apiaceae	Pimpinella	major {(L.) Huds.}				4045	NATIVE		
Apiales	Apiaceae	Prangos	trifida {(Mill.) Herrnst. & Heyn}				137	NATIVE		
Apiales	Apiaceae	Pseudorlaya	minuscula {(Pau) M.Laínz}				138	NATIVE		
Apiales	Apiaceae	Pseudorlaya	pumila {(L.) Grande}				139	NATIVE		
Apiales	Apiaceae	Ridolfia	segetum {(L.) Moris}				140	NATIVE	EXOTIC	
Apiales	Apiaceae	Sanicula	europaea {L.}				141	NATIVE		
Apiales	Apiaceae	Sanicula	azorica {Guthnick ex Seub.}				3340		ENDEMIC	
Apiales	Apiaceae	Scandix	australis {L.}	australis {}			142	NATIVE		
Apiales	Apiaceae	Scandix	pecten-veneris {L.}	pecten-veneris {}			143	NATIVE	EXOTIC	NATIVE
Apiales	Apiaceae	Selinum	broteri {Hoffmanns. & Link}				144	NATIVE		
Apiales	Apiaceae	Seseli	montanum {L.}	peixotoanum {(Samp.) M.Laínz}			145	NATIVE		
Apiales	Apiaceae	Seseli	tortuosum {L.}				146	NATIVE		
Apiales	Apiaceae	Smyrnium	olusatrum {L.}				147	NATIVE	EXOTIC	
Apiales	Apiaceae	Smyrnium	perfoliatum {L.}				148	NATIVE		
Apiales	Apiaceae	Thapsia	minor {Hoffmanns. & Link}				149	NATIVE		
Apiales	Apiaceae	Thapsia	nitida {Lacaita}		nitida {}		150	NATIVE		
Apiales	Apiaceae	Thapsia	nitida {Lacaita}		meridionalis {A.Pujadas}		151	NATIVE		
Apiales	Apiaceae	Thapsia	nitida {Lacaita}				152			
Apiales	Apiaceae	Thapsia	transtagana {Brot.}				153	NATIVE		
Apiales	Apiaceae	Thapsia	villosa {L.}		villosa {}		154	NATIVE		
Apiales	Apiaceae	Thapsia	villosa {L.}		dissecta {Boiss.}		155	NATIVE		
Apiales	Apiaceae	Thapsia	villosa {L.}				156			
